store,title,validUntil,image,price,oldPrice,loyaltyRequired,storeSize,description,discountInfo,productBrand,discountDescription
"Rimi","Burnočio sėklos RIMI GREATLIFE, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812186_PCE_LT","2.15","2.69","true","","6,72 €/kg","","","5,37 €/kg"
"Rimi","Traškučiai TAFFEL NACHO CHEESE BALLS, 110g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_198001_PCE_LT","1.39","2.19","true","","19,91 €/kg","","","12,64 €/kg"
"Rimi","Popier. rankšl. RIMI, 4 rit., 3 sl., 50 lap.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816612_PCE_LT","1.99","3.99","true","","1,00 €/vnt.","","","0,50 €/vnt."
"Rimi","Makaronai su sūriu KNORR CARBONARA, 55 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_194503_PCE_LT","1.39","1.99","true","","36,18 €/kg","","","25,27 €/kg"
"Rimi","Jogurtas vyšn.van. GRAIKIŠKA AMFORA,2,4%,500g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_939001_PCE_LT","1.85","2.35","false","","3,70 €/kg","","",""
"Rimi","Vanilinis plombyras KAR KAR, 130 ml / 70 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_248808_PCE_LT","0.65","1.09","true","","15,57 €/kg","","","9,29 €/kg"
"Rimi","Prieskonių mišinys be drus.su bara.SALDVA,25g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1000383_PCE_LT","0.69","0.99","true","","39,60 €/kg","","","27,60 €/kg"
"Rimi","Pl. šampūnas su dilgėl.eks., MARGARITA, 250ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7107266_PCE_LT","1.75","3.49","true","","13,96 €/l","","","7,00 €/l"
"Rimi","Ekologiška avižų košė MAMUKO, 4 mėn, 240 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7108763_PCE_LT","3.49","4.99","true","","20,79 €/kg","","","14,54 €/kg"
"Rimi","Rankų muilas su medumi MARGARITA, 400ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7135084_PCE_LT","1.75","3.49","true","","8,72 €/l","","","4,37 €/l"
"Rimi","Koldūnai su dž.kumpio ir sūrio įd.RANA,  250g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_965840_PCE_LT","2.79","3.49","false","","11,16 €/kg","","",""
"Rimi","Tual. valiklis-gaiviklis BREF PA LEMON, 2x50g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7018826_PCE_LT","3.29","4.69","true","","46,90 €/kg","","","32,90 €/kg"
"Rimi","Maltas muskatas SALDVA, 22 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154742_PCE_LT","0.87","1.25","true","","56,82 €/kg","","","39,55 €/kg"
"Rimi","Šaldytas grybų mišinys HORTEX JULIENNE, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_267544_PCE_LT","3.19","4.59","true","","11,47 €/kg","","","7,97 €/kg"
"Rimi","Tualetin. popierius RIMI SMART, 8 rit., 2 sl.","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815596_PCE_LT","0.84","1.69","true","","0,21 €/vnt.","-50%","","0,11 €/vnt."
"Rimi","Agurkų salotos su čili, 300 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4008197_PCE_LT","1.25","1.79","true","","5,97 €/kg","","","4,17 €/kg"
"Rimi","Batonėlis KIT KAT 4 FINGER WHITE, 41,5 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1021772_PCE_LT","0.83","1.19","true","","28,33 €/kg","","","19,76 €/kg"
"Rimi","B.šok. rieš. pudingas su sal. VALIO,2,3%,150g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_972572_PCE_LT","1.19","1.49","false","","7,93 €/kg","","",""
"Rimi","Bal. jogurtas su kept. obuol. VALIO,0,7%,200g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_922404_PCE_LT","1.15","1.45","false","","5,75 €/kg","","",""
"Rimi","Sausučiai 2000 JAVINĖ 150g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_146143_PCE_LT","1.88","2.35","false","","12,53 €/kg","","",""
"Rimi","Gel. tuno filė s. sul. S. BY RIMI, MSC, 200 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_810821_PCE_LT","4.29","5.39","false","","30,64 €/kg","","",""
"Rimi","Dantų pasta ECODENTA Vytautas,100ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7247418_PCE_LT","3.09","5.29","true","","52,90 €/l","","","30,90 €/l"
"Rimi","Ek. jogurtas be lakt.su brašk. BIOS,3,1%,370g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_928601_PCE_LT","1.83","2.29","false","","4,95 €/kg","","",""
"Rimi","Indapl. tabletės SOMAT All IN 1 EXTRA, 75 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7299303_PCE_LT","14.99","29.99","true","","0,40 €/vnt.","","","0,20 €/vnt."
"Rimi","Sluoksn. lapel. mielinė tešla MANTINGA, 500 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_277282_PCE_LT","1.79","2.29","true","","4,58 €/kg","","","3,58 €/kg"
"Rimi","Raud.kar.PANENG priesk.miš., SANTA MARIA, 32g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_172917_PCE_LT","1.39","1.79","true","","55,94 €/kg","","","43,44 €/kg"
"Rimi","Šokoladin. valg. ledai KARALIŠKI, 800ml/435g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_976595_PCE_LT","4.99","8.49","true","","19,52 €/kg","","","11,47 €/kg"
"Rimi","PIRMAS LIETUVIŠKAS majonezas VILNIUS, 475 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_931028_PCE_LT","1.99","2.69","false","","4,63 €/kg","","",""
"Rimi","Dantų pasta su 7 žol.ekstr., ECODENTA, 100ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7023108_PCE_LT","2.19","3.65","true","","36,50 €/l","","","21,90 €/l"
"Rimi","Arb. ir ob. valg. ledai PIRULO, 73 ml / 67 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_298781_PCE_LT","0.49","0.99","true","","14,78 €/kg","","","7,31 €/kg"
"Rimi","Prieskonių mišinys plovui SALDVA, 30g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_171930_PCE_LT","0.55","0.79","true","","26,33 €/kg","","","18,33 €/kg"
"Rimi","Virta dešra Giminių Daktariška, A, 600g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_912578_PCE_LT","3.2","6.39","true","","10,65 €/kg","","","5,33 €/kg"
"Rimi","Kakav. sausainiai su šok. gab. BELVITA, 300 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_152453_PCE_LT","3.19","4.15","true","","13,83 €/kg","","","10,63 €/kg"
"Rimi","Kačių ėdalas Sheba kons. su žuvimi 4x85g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7168539_PCE_LT","1.99","3.29","true","","9,68 €/kg","","","5,85 €/kg"
"Rimi","Ekol. MAMUKO obuolių tyrelė, 4 mėn, 100 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_195180_PCE_LT","1.25","1.95","true","","19,50 €/kg","","","12,50 €/kg"
"Rimi","Tep. varškė be lakt. su žal. RYTAS, 17%, 130g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_904700_PCE_LT","1.39","1.79","false","","10,69 €/kg","","",""
"Rimi","Tep. varškė belakt. su agurk. RYTAS, 17%,130g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_904701_PCE_LT","1.39","1.79","false","","10,69 €/kg","","",""
"Rimi","Valg. ledai su pistac. SAMMONTANA, 800ml/500g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_984771_PCE_LT","4.19","6.99","true","","13,98 €/kg","","","8,38 €/kg"
"Rimi","Ciberžolė SALDVA, 25 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154734_PCE_LT","0.63","0.91","true","","36,40 €/kg","","","25,20 €/kg"
"Rimi","Lašiša savo sultyse RIMI, 170 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808808_PCE_LT","1.99","3.09","false","","16,72 €/kg","","",""
"Rimi","Spagečiai PASAKA, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_148637_PCE_LT","0.55","0.79","true","","1,97 €/kg","","","1,37 €/kg"
"Rimi","Makaronai PASAKA, sraigteliai, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_146791_PCE_LT","0.55","0.79","true","","1,97 €/kg","","","1,37 €/kg"
"Rimi","Persikų nektaras CIDO, 1 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_100651_PCE_LT","1.99","2.55","true","","2,55 €/l","","","1,99 €/l"
"Rimi","Vyt.dešra SOSTINĖS MAŽEIKIŲ MĖSINĖ, a.r.180gr","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_931645_PCE_LT","3.29","4.39","false","","18,28 €/kg","","",""
"Rimi","Klasikinis pomidorų kečupas RIMI, 540g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803418_PCE_LT","2.39","2.99","true","","5,54 €/kg","","","4,43 €/kg"
"Rimi","Sūrio sk.kukur. traškučiai TAFFEL BALLS, 260g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1011044_PCE_LT","2.45","3.79","true","","14,58 €/kg","","","9,42 €/kg"
"Rimi","Kiaušininiai makaronai SANTA MARIA, 250 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1020578_PCE_LT","1.59","1.99","true","","7,96 €/kg","","","6,36 €/kg"
"Rimi","Grikių dribsniai GALINTA, 500 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_117478_PCE_LT","1.39","1.99","true","","3,98 €/kg","","","2,78 €/kg"
"Rimi","Miltų mišinys lietiniams kepti RIMI, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808450_PCE_LT","0.87","1.09","true","","2,72 €/kg","","","2,17 €/kg"
"Rimi","Virtos LIETUVIŠKOS sardelės, 1 kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_986231_KGM_LT","3.75","6.69","false","","3,75 €/kg","","",""
"Rimi","Šalt. rūk. ROKIŠKIO SKILANDUKAS, a. r., 300 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_905157_PCE_LT","2.91","5.19","false","","9,70 €/kg","","",""
"Rimi","Makaronai PASAKA, rageliai, 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_146793_PCE_LT","0.55","0.79","true","","1,97 €/kg","","","1,37 €/kg"
"Rimi","Mėlyn., grietinėlės ledai HAAGEN-DAZS, 460 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4009413_PCE_LT","5.39","8.99","true","","23,47 €/kg","","","14,07 €/kg"
"Rimi","Traškučiai CRUNCHIPS X-CUT griet. sk., 130 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1022475_PCE_LT","1.59","2.49","true","","19,15 €/kg","","","12,23 €/kg"
"Rimi","Šald. matjes silkių filė be odos NOWACO, 350g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_955084_PCE_LT","5.34","7.69","true","","21,97 €/kg","","","15,26 €/kg"
"Rimi","Dantų pasta SENSODYNE MULTI CARE, 75 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7209294_PCE_LT","3.19","4.59","true","","61,20 €/l","","","42,53 €/l"
"Rimi","Šokoladinis batonėlis NESTLE KIT KAT, 42 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_162896_PCE_LT","0.83","1.19","true","","28,33 €/kg","","","19,76 €/kg"
"Rimi","Virtos GIMINIŲ sardelės, a.r., 400 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_281307_PCE_LT","2.5","4.99","true","","12,47 €/kg","","","6,25 €/kg"
"Rimi","Prieskonių mišinys kiaulienai SALDVA, 35g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154749_PCE_LT","0.52","0.75","true","","21,43 €/kg","","","14,86 €/kg"
"Rimi","Ekologiška MAMUKO avižų tyrelė, 4 mėn, 100 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_195169_PCE_LT","1.25","1.95","true","","19,50 €/kg","","","12,50 €/kg"
"Rimi","Krekeriai GAIDELIS KLASIKA, 70 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1012649_PCE_LT","0.69","0.99","true","","14,14 €/kg","","","9,86 €/kg"
"Rimi","Spragėsių sk. valg. ledai KAR KAR, 150ml/90g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_962525_PCE_LT","1.29","2.19","true","","24,33 €/kg","","","14,33 €/kg"
"Rimi","Padažas SANTA MARIA WOK PAD THAI, 150g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_181430_PCE_LT","2.15","2.69","true","","17,93 €/kg","","","14,33 €/kg"
"Rimi","RAMBYNO lydytas sūris, pjausytas, 45%, 150g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_270760_PCE_LT","1.99","2.49","false","","13,27 €/kg","","",""
"Rimi","SOBA makaronai su grikių miltais AJI, 300 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_194201_PCE_LT","1.89","2.69","true","","8,97 €/kg","","","6,30 €/kg"
"Rimi","Jūržolės užkandis AJI, 15 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1007236_PCE_LT","1.39","1.99","true","","132,67 €/kg","","","92,67 €/kg"
"Rimi","Jogurtas av. gran. GRAIKIŠKA AMFORA,2,4%,250g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_938986_PCE_LT","1.09","1.39","false","","4,36 €/kg","","",""
"Rimi","Keksas su razinomis, 1kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_267441_KGM_LT","8.79","10.99","false","","8,79 €/kg","","",""
"Rimi","Vienkart. nosinaitės RIMI, 3 sl., 1 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816395_PCE_LT","0.06","0.13","true","","0,13 €/vnt.","-50%","","0,06 €/vnt."
"Rimi","Žalioji arbata su citrin. ginkm. ETNO, 40 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_182647_PCE_LT","1.85","2.69","true","","67,25 €/kg","","","46,25 €/kg"
"Rimi","Baravykų sultinys GALLINA BLANCA, 80g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_128959_PCE_LT","0.63","0.85","true","","10,63 €/kg","","","7,88 €/kg"
"Rimi","Kons.ėdal. katėms višt., SHEBA CUISINE, 4X85g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7137837_PCE_LT","1.99","3.29","true","","9,68 €/kg","","","5,85 €/kg"
"Rimi","Jog. žolel. sk. bulvių traškučiai LAYS, 110 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_194170_PCE_LT","1.89","2.49","true","","22,64 €/kg","","","17,18 €/kg"
"Rimi","Auksaspalvės dorados, 1kg","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_293689_KGM_LT","8.99","13.99","false","","8,99 €/kg","","",""
"Rimi","Vasabio skonio jūržolės užkandis SAMLIP, 12g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_184998_PCE_LT","1.69","2.29","true","","190,83 €/kg","","","140,83 €/kg"
"Rimi","Prieskonių mišinys karis SALDVA, 25g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154759_PCE_LT","0.55","0.79","true","","31,60 €/kg","","","22,00 €/kg"
"Rimi","Prieskonių miš.sriuboms, padažams SALDVA,35g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154755_PCE_LT","0.55","0.79","true","","22,57 €/kg","","","15,71 €/kg"
"Rimi","Prieskonių mišinys SALDVA PERSILADAS, 25 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1000395_PCE_LT","0.51","0.74","true","","29,60 €/kg","","","20,40 €/kg"
"Rimi","Traškus migdolų riešutų kremas ULDUKAS, 250 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1011971_PCE_LT","6.09","6.99","true","","27,96 €/kg","","","24,36 €/kg"
"Rimi","Kepimo milteliai RIMI, 30g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_814498_PCE_LT","0.28","0.35","true","","11,67 €/kg","","","9,33 €/kg"
"Rimi","Sūrūs riestainiai RIMI, 150 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815717_PCE_LT","0.74","0.93","true","","6,20 €/kg","","","4,93 €/kg"
"Rimi","Zefyriniai saldainiai RIMI, 300g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808976_PCE_LT","1.69","1.99","true","","6,63 €/kg","","","5,63 €/kg"
"Rimi","Sausučiai ŠALNA, 150g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_258474_PCE_LT","1.88","2.35","false","","12,53 €/kg","","",""
"Rimi","Karštai rūkytos dešrelės GIMINIŲ, I r., 800 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_919347_PCE_LT","3.85","7.69","true","","9,61 €/kg","","","4,81 €/kg"
"Rimi","Dušo želė MARGARITA su 7 žol.ekst.,500ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7203272_PCE_LT","2.29","4.59","true","","9,18 €/l","","","4,58 €/l"
"Rimi","Van. valg. ledai su mig. NYKŠTUKAS, 150ml/90g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_927279_PCE_LT","1.39","1.99","true","","22,11 €/kg","","","15,44 €/kg"
"Rimi","Ob. arb. mork. gėrimas KUBUŠ PLAY, 400 ml","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_900206_PCE_LT","0.99","1.19","true","","2,97 €/l","","","2,47 €/l"
"Rimi","Tirpioji kava NESCAFE CLASSIC CREMA, 100 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_167395_PCE_LT","4.29","7.29","true","","72,90 €/kg","","","42,90 €/kg"
"Rimi","Komposto ir durpių mišinys daigams, 7 l","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_621114_PCE_LT","1.67","2.79","true","","2,79 €/vnt.","","","1,67 €/vnt."
"Rimi","Bulvių traškučiai su druska LAYS,110 g","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_194173_PCE_LT","1.89","2.49","true","","22,64 €/kg","","","17,18 €/kg"
"Rimi","Hig.įklotai BELLA PANTY SOFT, 60 vnt","","https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_660796_PCE_LT","2.39","3.49","true","","0,06 €/vnt.","","","0,04 €/vnt."
