store,title,validUntil,image,price,oldPrice,loyaltyRequired,storeSize,description,discountInfo,productBrand,discountDescription
"IKI","Krabų skonio lazdelėms iš surimio VIČI CLASSIC","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-132.jpg","","","true","0","150 g, 500 g, 2 rūšių","","",""
"IKI","IKI ikrams","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-133.jpg","","","true","3","50 g, 100 g, 2 rūšių","","",""
"IKI","Atitirpinti skrosti didieji jūriniai ešeriai be galvų","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-134.jpg","6.99","10.49","true","3","1 kg","-33%","",""
"IKI","Atitirpintos skrostos sterkinės nototenijos be galvų","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-135.jpg","5.29","7.29","true","3","1 kg","-27%","",""
"IKI","Karštai rūkytoms žuvims RUSNĖS ŽUVIS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-136.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Fasuotos šviežios midijos","Galioja: 02.20 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-137.jpg","5.99","8.49","true","0","1 kg. Pasiūlymas galioja 2026 02 20 – 02 22","TIK","",""
"IKI","Fasuotoms šviežioms žuvims ir jūrų gėrybėms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-138.jpg","","","true","3","(išskyrus marinuotą produkciją ir filė), 300 g, 1 kg, 2 rūšių","","",""
"IKI","IKI sūdyta ar šaltai rūkyta atlantinių lašišų filė","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-139.jpg","2.69","3.79","true","0","100 g, 2 rūšių, 26,90 Eur/kg. Ir IKI EXPRESS","-29%","",""
"IKI","Marinuotai kiaulienos sprandinei","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-140.jpg","","","true","3","3 rūšių","","",""
"IKI","Kiaulienos sprandinės pjausniai sausai marinuoti","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-141.jpg","4.79","5.99","true","0","400 g, 11,98 Eur/kg","-20%","",""
"IKI","Šviežioms dešrelėms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-142.jpg","","","true","3","3 rūšių","","",""
"IKI","IKI šviežiai fasuotai mėsai","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-143.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Šviežiai viščiukų filė, šlaunelių mėsai ir kepenėlėms VIŠTIENA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-144.jpg","","","true","0","400 g, 500 g, 4 rūšių","","",""
"IKI","Švieži viščiukų broilerių filė gabaliukai VILNIAUS PAUKŠTYNAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-145.jpg","3.49","5.49","true","0","500 g, 6,98 Eur/kg","-36%","",""
"IKI","Jautienos maltiniai mėsainiams","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-146.jpg","2.39","2.99","true","3","220 g, 10,86 Eur/kg","-20%","",""
"IKI","BILLA PREMIUM lėtai virti jaučio žandai","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-147.jpg","4.99","6.99","true","3","300 g, 16,63 Eur/kg","-28%","",""
"IKI","Šviežios viščiukų broilerių blauzdelės XL VILNIAUS PAUKŠTYNAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-148.jpg","3.69","5.99","true","3","1 kg","-38%","",""
"IKI","Lėtai virta RUMŠIŠKIŲ PAUKŠTYNO viščiuko broilerio puselė","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-149.jpg","5.99","9.99","true","3","1 kg","-40%","",""
"IKI","Šviežiai antienai","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-150.jpg","","","true","3","340 g, 1 kg, 2 rūšių","","",""
"IKI","Marinuoti viščiukų sparneliai BIOVELA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-151.jpg","3.49","4.99","true","3","1 kg","-30%","",""
"IKI","IKI smulkinta kiauliena","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-152.jpg","1.69","2.29","true","3","(riebumas ne didesnis kaip 20 %), 400 g, 4,23 Eur/kg","-26%","",""
"IKI","IKI atvėsinta jautiena troškinti","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-153.jpg","4.99","6.49","true","3","400 g, 12,48 Eur/kg","-23%","",""
"IKI","Mėsos gaminiams KAI NORISI MĖSOS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-154.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Šaltai rūkyta ČESNAKINĖ dešra","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-155.jpg","5.29","","false","3","230 g, 5,29 Eur/vnt.","1+1","",""
"IKI","Šaltai rūkytas ČESNAKINIS saliamis griežinėliais","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-156.jpg","2.29","","false","0","110 g, 2,29 Eur/vnt. Ir IKI EXPRESS","1+1","",""
"IKI","Dešrelėms TARCZYNSKI KABANOS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-157.jpg","","","true","0","8 rūšių. Ir IKI EXPRESS","","",""
"IKI","Šaltai rūkyta BAJORŲ šoninė griežinėliais","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-158.jpg","1.69","2.79","true","3","110 g, a. r., 15,36 Eur/kg","TIK","",""
"IKI","Mėsos gaminiams KLAIPĖDOS MAISTAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-159.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Karštai ir šaltai rūkytai KREKEVANOS šoninei","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-160.jpg","","","true","0","2 rūšių","","",""
"IKI","Virtas kalakutienos kumpis griežinėliais","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-161.jpg","2.49","","false","0","90 g, 2,49 Eur/vnt. Ir IKI EXPRESS","1+1","",""
"IKI","Dešrelės TARCZYNSKI","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-162.jpg","1.59","2.29","true","3","180 g, 220 g, 2 rūšių","-30%","",""
"IKI","Vytinta BAJORŲ dešra griežinėliais","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-163.jpg","2.99","","false","3","100 g, a. r., 2,99 Eur/vnt.","1+1","",""
"IKI","Karštai rūkytos GIMINIŲ dešrelės","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-164.jpg","3.49","6.99","true","3","800 g, 4,36 Eur/kg","TIK","",""
"IKI","KLEBONIŠKIEMS mėsos gaminiams","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-165.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Vytinta BERNŲ dešra","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-166.jpg","6.49","","false","0","200 g, a. r., 6,49 Eur/vnt.","1+1","",""
"IKI","Virtos pieniškos dešrelės KAI NORISI MĖSOS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-167.jpg","1.59","3.39","true","0","280 g, a. r., 5,68 Eur/kg. Ir IKI EXPRESS","TIK","",""
"IKI","Virta SAMSONO PANERIO dešra","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-168.jpg","1.99","3.99","true","0","330 g, a. r., 6,03 Eur/kg","TIK","",""
"IKI","Pienas MŪ be laktozės","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-169.jpg","1.49","2.29","true","0","1 l, 2,5 % rieb. Ir IKI EXPRESS","-34%","",""
"IKI","Pienas ROKIŠKIO NAMINIS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-170.jpg","1.45","1.79","true","0","1 l, 3,5 % rieb.","TIK","",""
"IKI","Kefyras DVARO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-171.jpg","1.59","1.99","true","0","0,9 kg, 3,2 % rieb., 1,77 Eur/kg","-20%","",""
"IKI","Grietinėlė ROKIŠKIO NAMINĖ","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-172.jpg","1.27","1.59","true","3","200 ml, 35 % rieb., 6,35 Eur/l","-20%","",""
"IKI","IKI pusriebė varškė","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-173.jpg","2.89","3.99","true","3","500 g, 9 % rieb., 5,78 Eur/kg","-27%","",""
"IKI","Varškė DVARO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-174.jpg","1.32","1.65","true","3","180 g, 9 % rieb., 7,33 Eur/kg. Ir IKI EXPRESS","-20%","",""
"IKI","GRŪDĖTA varškė","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-175.jpg","2.19","2.89","true","0","350 g, 7 % rieb., 6,26 Eur/kg","-24%","",""
"IKI","Varškės desertas GRAIKIŠKA AMFORA PROTEIN","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-176.jpg","1.26","1.69","true","0","200 g, 6 rūšių, 6,30 Eur/kg. Ir IKI EXPRESS","-25%","",""
"IKI","Pieno produktams MIAU","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-177.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","BILLA putėsiai HIGH PROTEIN","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-178.jpg","1.19","1.59","true","3","200 g, 2 rūšių, 5,95 Eur/kg","-25%","",""
"IKI","BILLA pieninis batonėlis","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-179.jpg","2.29","2.89","true","3","6 x 28 g, 13,63 Eur/kg","-20%","",""
"IKI","Sūrelis PASAKA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-180.jpg","1.58","0.79","false","0","40 g, 3 rūšių, 0,79 Eur/vnt.","2+1","",""
"IKI","Sluoksniuotas DVARO jogurtas","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-181.jpg","1.25","1.69","true","3","220 g, 2 rūšių, 5,68 Eur/kg","-26%","",""
"IKI","Jogurtams DOBILAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-182.jpg","","","true","0","125 g, 300 g, 6 rūšių","","",""
"IKI","Jogurtinis gėrimas ACTIMEL","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-183.jpg","1.79","1.59","true","0","400 g, 3 rūšių, 4,48 Eur/kg Ir IKI EXPRESS","-30%","",""
"IKI","DVARO grietinei","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-184.jpg","","","true","0","380 g, 30 % rieb., 40 % rieb., 2 rūšių","","",""
"IKI","ROKIŠKIO fermentiniams sūriams NAMINIS ir GOUDA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-185.jpg","","","true","0","150 g, 200 g, 240 g, 250 g, 4 rūšių. Ir IKI EXPRESS","","",""
"IKI","Sūriams DŽIUGAS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-186.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Sūrio gabaliukai JON-CHEDAR","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-187.jpg","1.19","1.69","true","0","80 g, 2 rūšių, 14,88 Eur/kg","-29%","",""
"IKI","Sūris PRESIDENT CAMEMBERT","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-188.jpg","1.75","2.49","true","0","120 g, 2 rūšių, 14,58 Eur/kg. Ir IKI EXPRESS","-29%","",""
"IKI","Lydytas ROKIŠKIO sūrelis","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-189.jpg","1.49","1.99","true","3","175 g, 2 rūšių, 8,51 Eur/kg","-25%","",""
"IKI","Rūkytas lydytas sūris VISIEMS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-190.jpg","2.15","2.85","true","0","330 g, 6,52 Eur/kg","-24%","",""
"IKI","Produktams GOURMET GREEN, LIKE ir WELL WELL","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-191.jpg","","","true","3","Įvairių rūšių","","",""
"IKI","Lydytas ILZENBERGO DVARO sviestas","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-192.jpg","5.99","7.69","true","3","170 g, 100 % rieb., 35,24 Eur/kg","-22%","",""
"IKI","Margarinui VILNIUS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-193.jpg","","","true","0","400 g, 500 g, 4 rūšių","","",""
"IKI","Saldintas sutirštintas pienas NOSTALGIJA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-194.jpg","1.85","2.49","true","3","397 g, 4,66 Eur/kg","-25%","",""
"IKI","Majonezas HELLMANN’S","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-195.jpg","2.79","4.29","true","0","405 ml, 2 rūšių, 6,89 Eur/l. Ir IKI EXPRESS","-34%","",""
"IKI","PROVANSALIO majonezas VILNIUS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-196.jpg","2.19","2.99","true","3","475 ml, 4,61 Eur/l","-26%","",""
"IKI","DAUMANTŲ padažams, garstyčioms, konservuotoms daržovėms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-197.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Aliejui LA ESPANOLA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-198.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Kokosų aliejus AMRITA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-199.jpg","5.49","8.79","true","0","0,5 l, 10,98 Eur/l","TIK","",""
"IKI","BILLA BIO ypač grynas alyvuogių aliejus","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-200.jpg","6.99","12.99","true","3","0,5 l, 13,98 Eur/l","TIK","",""
"IKI","Produkcijai NATURALISIMO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-201.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Kruopoms, ryžiams FASMA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-202.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Ryžiams GRALLA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-203.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Grikiams BIORINA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-204.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Makaronai MAJORA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-205.jpg","0.99","1.69","true","0","500 g, įvairių rūšių, 1,98 Eur/kg","TIK","",""
"IKI","Sultiniams GALLINA BLANCA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-206.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Padažas VITANA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-207.jpg","0.99","1.49","true","0","160 ml, 2 rūšių, 6,19 Eur/l","TIK","",""
"IKI","Konservuotiems KĖDAINIŲ burokėliams","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-208.jpg","","","true","0","3 rūšių. Ir IKI EXPRESS","","",""
"IKI","Konservuotoms daržovėms PSZCZOLKA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-209.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Užpilamiesiems makaronams","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-210.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Cukrus NS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-211.jpg","0.59","1.15","true","0","1 kg","-40%","",""
"IKI","Cukraus milteliai DAN SUKKER","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-212.jpg","0.99","1.99","true","3","500 g, 1,98 Eur/kg","-49%","",""
"IKI","KORIO medus","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-213.jpg","3.99","7.39","true","3","700 g, 5,70 Eur/kg","TIK","",""
"IKI","Granola HERKULESS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-214.jpg","1.99","2.99","true","0","350 g, įvairių rūšių, 5,69 Eur/kg. Ir IKI EXPRESS","TIK","",""
"IKI","Produkcijai SANTA MARIA ASIA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-215.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Linų sėmenims, sėkloms ALVO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-216.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","BILLA BIO obuolių tyrėms","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-217.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Alyvuogės EL FARO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-218.jpg","3.19","4.79","true","3","850 ml, 3 rūšių, 3,75 Eur/l. Ir IKI EXPRESS","TIK","",""
"IKI","Alyvuogės IBELUS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-219.jpg","1.19","1.79","true","3","280 g, 3 rūšių, 4,25 Eur/kg","TIK","",""
"IKI","Konservuoti kukurūzai BONDUELLE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-220.jpg","1.45","2.29","true","0","340 g, 4,26 Eur/kg. Ir IKI EXPRESS","TIK","",""
"IKI","Smulkinti pomidorai MUTTI POLPA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-221.jpg","3.59","6.29","true","3","3 x 400 g, 2,99 Eur/kg","TIK","",""
"IKI","Prieskoniams SALDVA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-222.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Sveriami anakardžių riešutų branduoliai","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-223.jpg","8.99","17.99","true","3","1 kg","-50%","",""
"IKI","Bulvių traškučiai TAFFEL","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-224.jpg","1.99","3.69","true","3","250 g, 3 rūšių, 7,96 Eur/kg","TIK","",""
"IKI","Bulvių traškučiai ESTRELLA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-225.jpg","1.69","3.29","true","0","180 g, 5 rūšių, 9,39 Eur/kg. Ir IKI EXPRESS","TIK","",""
"IKI","Kukurūzų užkandis CHEETOS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-226.jpg","1.65","2.59","true","0","145 g, 160 g, 165 g, 6 rūšių. Ir IKI EXPRESS","TIK","",""
"IKI","Ryžių trapučiai SONKO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-227.jpg","0.99","1.49","true","0","130 g, 3 rūšių, 7,62 Eur/kg. Ir IKI EXPRESS","TIK","",""
"IKI","Sūdytos juodos saulėgrąžos BAZARO XXL","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-228.jpg","2.79","3.79","true","3","300 g, 9,30 Eur/kg","TIK","",""
"IKI","Riešutams, džiovintoms uogoms, vaisiams ARIMEX","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-229.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","NICE BITES kepinti ir sūdyti migdolų riešutai","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-230.jpg","3.49","","false","3","150 g, 3,49 Eur/vnt.","1+1","",""
"IKI","Javainiams TEKMAR","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-231.jpg","","","true","0","Įvairių rūšių","","",""
"IKI","Baltyminis batonėlis GRENADE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-232.jpg","2.79","3.79","true","0","60 g, įvairių rūšių, 46,50 Eur/kg","TIK","",""
"IKI","Arbatos koncentratas ŽOLYNĖLIS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-233.jpg","4.99","7.49","true","0","520 ml, 4 rūšių, 9,60 Eur/l. Ir IKI EXPRESS","SUPER KAINA","",""
"IKI","Kavos pupelės JACOBS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-234.jpg","16.99","29.29","true","0","1 kg, 2 rūšių. Ir IKI EXPRESS","TIK","",""
"IKI","Kavos pupelės PAULIG ARABICA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-235.jpg","17.99","24.99","true","0","1 kg, 2 rūšių","TIK","",""
"IKI","Kavos pupelės LAVAZZA ESPRESSO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-236.jpg","22.99","31.99","true","0","1 kg, 3 rūšių","TIK","",""
"IKI","Skrudintos kavos pupelės ARABICA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-237.jpg","4.29","6.99","true","3","250 g, 17,16 Eur/kg","TIK","",""
"IKI","Kavos kapsulės L’OR","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-238.jpg","3.69","6.79","true","0","10 vnt./pak., 8 rūšių, 0,37 Eur/vnt.","TIK","",""
"IKI","Kavos kapsulės LAVAZZA A MODO MIO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-239.jpg","9.99","15.99","true","3","36 vnt./pak., 2 rūšių, 0,28 Eur/vnt.","TIK","",""
"IKI","Malta kava LOFBERGS","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-240.jpg","7.99","13.99","true","3","500 g, 2 rūšių, 15,98 Eur/kg","TIK","",""
"IKI","Malta kava JACOBS SELECTION","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-241.jpg","7.79","12.99","true","3","500 g, 2 rūšių, 15,58 Eur/kg","TIK","",""
"IKI","Malta kava LAVAZZA ESPRESSO, QUALITA ORO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-242.jpg","6.99","9.49","true","0","250 g, 2 rūšių, 27,96 Eur/kg. Ir IKI EXPRESS","TIK","",""
"IKI","Malta kava MERRILD IN-CUP","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-243.jpg","6.49","10.99","true","3","400 g, 16,23 Eur/kg","TIK","",""
"IKI","Tirpioji kava JACOBS CRONAT GOLD","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-244.jpg","7.99","12.69","true","3","200 g, 39,95 Eur/kg","TIK","",""
"IKI","Tirpusis balintos kavos gėrimas JACOBS 3 IN 1","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-245.jpg","4.99","7.59","true","0","252 g, 19,80 Eur/kg","TIK","",""
"IKI","Tirpiosios kavos gėrimas NESCAFE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-246.jpg","0.35","0.49","true","0","1 vnt., 3 rūšių. Ir IKI EXPRESS","TIK","",""
"IKI","Arbatai IMPRA","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-247.jpg","","","true","0","Įvairių rūšių. Ir IKI EXPRESS","","",""
"IKI","Arbata LOYD piramidės formos maišeliais","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-248.jpg","1.99","2.99","true","0","18 rūšių. Ir IKI EXPRESS","TIK","",""
"IKI","Gazuotas gėrimas PEPSI","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-249.jpg","","","true","0","1 l, 2 rūšių. Ir IKI EXPRESS","","",""
"IKI","Gazuotas mineralinis vanduo S.PELLEGRINO","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-250.jpg","1.29","1.99","true","0","1 l. Ir IKI EXPRESS","TIK","",""
"IKI","Gazuotas ar negazuotas mineralinis vanduo BIRUTĖ","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-251.jpg","0.49","0.79","true","0","1,5 l, 2 rūšių, 0,33 Eur/l. Ir IKI EXPRESS","TIK","",""
"IKI","Gazuotas ar negazuotas vanduo AKVILĖ","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-252.jpg","0.45","0.79","true","0","1,5 l, 5 rūšių, 0,30 Eur/l. Ir IKI EXPRESS","TIK","",""
"IKI","Izotoninis gėrimas VITAMIN PERFORMANCE","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-253.jpg","0.89","1.59","true","3","0,75 l, 3 rūšių, 1,19 Eur/l. Ir IKI EXPRESS","TIK","",""
"IKI","Pomidorų sultys TYMBARK","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-254.jpg","1.09","1.99","true","3","1 l, 2 rūšių","TIK","",""
"IKI","Įvairių vaisių sulčių gėrimas ELMENHORSTER","Galioja: 02.16 - 02.22","https://iki.lt/wp-content/uploads/2026/02/13/20260216-255.jpg","1.79","2.09","true","0","2 l, 0,90 Eur/l","TIK","",""
